Theta1;Theta2;Phi1;Phi2;Delta1;Delta2;Delta3;Delta4
25;0;0;0;34.59016393442623;0.0
0;0;0;0;0.0;0.0
25;0;180;0;-34.59016393442623;4.23607335442773e-15
0;0;0;0;0.0;0.0
25;0;0;0;34.59016393442623;0.0
0;0;0;0;0.0;0.0
25;0;180;0;-34.59016393442623;4.23607335442773e-15
0;0;0;0;0.0;0.0
25;0;0;0;34.59016393442623;0.0
0;0;0;0;0.0;0.0
25;0;180;0;-34.59016393442623;4.23607335442773e-15
0;0;0;0;0.0;0.0
25;0;0;0;34.59016393442623;0.0
0;0;0;0;0.0;0.0
25;0;180;0;-34.59016393442623;4.23607335442773e-15
0;0;0;0;0.0;0.0
0;0;0;0;0.0;0.0
